recordId,Title,type of object,Category,Person / organisation - Role,Date / Period,Place,Association,Material /Technique,Accession number,Museum department,object_url
580887,Attic red-figure pottery lekythos depicting an owl,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics, - ,"475 BCE - 425 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1999.160,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-580887
593538,Attic black-figure pottery lekythos depicting a mythological scene,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics, - ,"510 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1999.152,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-593538
525009,Attic black-figure pottery cup depicting two confronting sphinxes,container > vessel > cup > drinking-cup > skyphos,ceramics,,"550 BCE - 525 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1939.70,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-525009
525312,Attic black-figure silhouette style pottery olpe,container > vessel > jug > wine-jug > oinochoe,ceramics, - ,"570 BCE - 550 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1931.563,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-525312
387761,Attic red-figure pottery askos depicting an erotic pursuit,container > oil-container > perfume bottle > unguent jar > askos,ceramics,,"430 BCE - 420 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1896-1908.G.274,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387761
388603,Attic red-figure pottery amphora depicting a Dionysiac scene,container > vessel > storage vessel > amphora > neck-amphora,ceramics," - , - ","440 BCE - 430 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1974.335,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-388603
388871,Attic black-figure pottery amphora of Panathenaic shape,container > vessel > storage vessel > amphora > panathenaic amphora,ceramics, - ,"500 BCE - 490 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1884.708,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-388871
388876,Attic red-figure pottery stemmed cup depicting a musical contest,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics, - ,"460 BCE - 430 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1916.13,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-388876
386744,Attic black-figure white ground pottery lekythos depicting a mythological scene,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics,The Athena Painter - artist,"490 BCE - 480 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Italy > Sicily > Province of Caltanissetta > Gela, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1889.1011,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-386744
386756,Attic black-figure stemmed pottery cup,container > vessel > cup > drinking-cup > stemmed cup > kylix > little master cup,ceramics, - ,"545 BCE - 540 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1972.162,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-386756
386772,Attic black-figure pottery amphora depicting warriors,container > vessel > storage vessel > amphora > neck-amphora,ceramics, - ,"490 BCE - 470 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1884.710,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-386772
386789,Attic red-figure amphora depicting a mythological figure,container > vessel > storage vessel > amphora > neck-amphora,ceramics,The Berlin Painter - artist,"475 BCE - 470 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Italy > Sicily > Province of Caltanissetta > Gela, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1890.30,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-386789
453848,Attic red-figure pottery lekythos depicting an archer,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics, - ," - ,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Greece > Attica, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1946.183,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-453848
454503,Attic red-figure pottery chous depicting a komos scene,container > vessel > jug > wine-jug > oinochoe,ceramics,,"500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Europe > Greece > Attica, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1920.101,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-454503
455079,Attic black-figure pottery amphora depicting a mythological scene,container > vessel > storage vessel > amphora > neck-amphora,ceramics, - ,"490 BCE - 480 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1874.291,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455079
455383,Attic red-figure pottery chous depicting young girls,container > vessel > jug > wine-jug > oinochoe,ceramics, - ,"400 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1927.4468,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455383
455799,Attic red-figure pottery oinochoe depicting a domestic scene,container > vessel > jug > wine-jug > oinochoe > trefoil-mouth oinochoe,ceramics,,"400 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Greece > South Aegean > Rhodes, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1924.46,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455799
455977,Attic black-figure pottery oinochoe depicting a Dionysiac scene,container > vessel > jug > wine-jug > oinochoe > trefoil-mouth oinochoe,ceramics,,"510 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1879.149,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455977
456062,Attic black-figure pottery skyphos of Hermogenian type,container > vessel > cup > drinking-cup > skyphos,ceramics, - ,"530 BCE - 520 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1879.154,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-456062
456466,Small Attic red-figure pottery hydria depicting a mythological creature,container > vessel > jar > water-jar > hydria,ceramics,,"400 BCE - 301 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1879.204,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-456466
456559,Attic red-figure pottery cup,container > vessel > cup > drinking-cup > skyphos > glaux skyphos,ceramics,The Class of the Owl Skyphoi - artist,"475 BCE - 450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1927.4331,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-456559
387363,Attic red-figure pottery lekythos depicting a running female figure,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics, - ,"470 BCE - 440 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1836-68.p11.106.1,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387363
388649,Attic red-figure pottery jug depicting a courting scene,container > vessel > jug > wine-jug > oinochoe,ceramics, - ,"440 BCE - 430 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1971.866,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-388649
455477,Attic black-figure white ground pottery lekythos depicting a battle scene,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics,,"470 BCE - 450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1936.610,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455477
386769,Attic black-figure pottery amphora depicting a mythological scene,container > vessel > storage vessel > amphora > neck-amphora,ceramics,The Antimenes Painter - artist,"530 BCE - 520 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1965.116,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-386769
459754,Attic red-figure pottery stemless cup depicting a Dionysiac scene,container > vessel > cup > drinking-cup,ceramics, - ,"450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Greece, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1934.334,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-459754
454723,Attic black-figure pottery stemmed cup depicting a pair of confronting cocks and a pair of confronting lions,container > vessel > cup > drinking-cup > stemmed cup,ceramics, - ,"570 BCE - 560 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1979.19,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-454723
455210,Attic black-figure pottery stemless cup,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type C,ceramics,,"510 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1947.259,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455210
455734,Attic black-figure pottery amphora depicting a mythological scene,container > vessel > storage vessel > amphora > neck-amphora,ceramics, - ,"530 BCE - 515 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1965.109,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455734
453234,Attic black-figure pottery lekythos depicting a warrior scene,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics, - ,"510 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1966.230,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-453234
524991,Attic black-figure miniature pottery skyphos,container > vessel > cup > drinking-cup > skyphos,ceramics, - ,"575 BCE - 550 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","The Greek World > Asia Minor > Troas > Thymbra, Unknown, The Greek World > Greece > Attica","find spot, find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1954.136,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-524991
387446,Attic red-figure pottery cup depicting a mythological scene,container > vessel > cup > drinking-cup > stemless type C cup,ceramics, - ,"400 BCE - 390 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Italy > Tuscany > Metropolitan City of Florence, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1931.39,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387446
387472,Attic red-figure pottery bell-krater depicting a scene of daily life,container > vessel > mixing vessel > krater > bell-krater,ceramics, - ,"430 BCE - 425 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1896-1908.G.287,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387472
387568,Attic red-figure pottery unguent jar depicting a domestic scene,container > oil-container > perfume bottle > unguent jar > amphoriskos,ceramics, - ,"430 BCE - 410 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1896-1908.G.303,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387568
470879,Attic black-figure stemmed pottery cup depicting a Dionysiac scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type A,ceramics," - , - ","490 BCE - 480 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1879.152,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-470879
460405,Attic red-figure pottery lekythos depicting a scene of daily life,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics, - ,"530 BCE - 520 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1949.751,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460405
471008,Attic black-figure pottery amphora depicting a mythological scene,container > vessel > storage vessel > amphora > type A belly-amphora,ceramics, - ,"525 BCE - 510 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","The Greek World > Italy > Inland and Central Etruria > Cerveteri, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1885.668,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471008
386786,Attic red-figure pottery lekythos depicting a mythological scene,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics, - ,"480 BCE - 460 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Italy > Sicily > Province of Caltanissetta > Gela, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1888.1401,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-386786
387461,Attic red-figure stemless pottery cup depicting a hound,container > vessel > cup > drinking-cup > stemless type C cup,ceramics, - ,"510 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation",", The Greek World > Greece > Attica",", place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1966.447,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387461
454564,Attic red-figure white ground pottery unguent jar depicting a warrior scene,container > oil-container > perfume bottle > unguent jar > alabastron,ceramics, - ,"490 BCE - 470 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1975.332,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-454564
459761,Attic red-figure stemmed pottery cup depicting a Dionysiac scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics, - ,"430 BCE - 420 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Italy > Lazio > Province of Viterbo > Vulci, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1925.621,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-459761
388801,Attic black-figure pottery stemmed cup depicting a Dionysiac scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type A,ceramics,,"500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation",The Greek World > Greece > Attica,place of creation,"pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1879.164,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-388801
386776,Attic red-figure pottery cup depicting a symposiastic scene,container > vessel > cup > drinking-cup > stemless type C cup,ceramics, - ,"500 BCE - 475 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Italy > Sicily > Province of Caltanissetta > Gela, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1891.688,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-386776
387364,Attic red-figure pottery alabastron depicting Nike,container > oil-container > perfume bottle > unguent jar > columbus alabastron,ceramics,,"450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1925.602,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387364
387467,Attic red-figure miniature pottery jug depicting a domestic scene,container > vessel > jug > wine-jug > oinochoe,ceramics,,"420 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1927.4469,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387467
461144,Attic red-figure pottery lekythos depicting a military scene (warrior arming),container > oil-container > perfume bottle > unguent jar > lekythos,ceramics,"The Berlin Painter - artist, - ","470 BCE - 465 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","The Greek World > Greece > Attica, Europe > Italy > Sicily > Province of Caltanissetta > Gela","place of creation, find spot","pottery, with painted decoration, ",AN1890.25,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-461144
460447,Attic red-figure pottery head cup,container > vessel > cup > drinking-cup > rhyton,ceramics, - ,"410 BCE - 400 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","Ceramic, with painted and moulded decoration, processed material > ceramic > pottery, formed > moulded, painted, ",AN1896-1908.G.277,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460447
